188;DIRECTORA DE LINEA DE LA DIRECCION GRAL DE  FORMACION PARA ECOSOCIALISMO
1553;JEFE DE DIVISION DE GESTIÓN INTEGRAL DE LA BASURA ANZOATEGUI
1302;DIRECTOR DE LINEA DE DIVULGACIÓN ECOSOCIALISTA
1547;JEFE DIVISION DE GESTIÓN ECOSOCIALISTA DEL AMBIENTE AMAZONAS
1552;JEFE DE DIVISION DE GESTIÓN ECOSOCIALISTA DEL AMBIENTE ANZOATEGUI
1568;JEFE DE DIVISION DE GESTIÓN INTEGRAL DE LA BASURA BARINAS
2617;DIRECTORA DE LINEA DE NOMINA Y ORDENACION DE PAGOS
2618;DIRECTOR DE LINEA DE SEGUIMIENTO DE GESTION HUMANA DEL MINISTERIO Y SUS ENTES
2619;DIRECTORA GENERAL DE ADAPTACION AL CAMBIO CLIMATICO
1637;JEFA DE DIVISIÓN DE GESTIÓN ECOSOCIALISTA DEL AMBIENTE NUEVA ESPARTA
1651;JEFA DE DIVISION DE GESTION INTERNA TACHIRA
1620;COORDINADORA DE VEHICULO
2621;DIRECTOR GENERAL DE POLÍTICAS PARA EL FORTALECIMIENTO Y DEFENSA DE LA BIODIVERSIDAD
2622;DIRECTOR GENERAL DE MONITOREO DEL CAMBIO CLIMÁTICO
2623;DIRECTOR GENERAL DE BIODIVERSIDAD BIOLÓGICA
1563;JEFA DE DIVISION DE GESTIÓN INTEGRAL DE LA BASURA ARAGUA
1658;JEFE DE DIVISIÓN DE GESTIÓN INTEGRAL DE LA BASURA TRUJILLO
2651;DIRECTOR DE LINEA DE DIVULGACION  ECOSOCIALISTA
2690;JEFE DE DIVISION GESTION INTEGRAL DE LA BASURA ANZOATEGUI
1662;JEFE DE DIVISION DE GESTIÓN ECOSOCIALISTA DEL AMBIENTE YARACUY
1641;JEFA DE DIVISIÓN DE GESTION INTERNA PORTUGUESA
1668;JEFE DE DIVISIÓN DE GESTIÓN INTEGRAL DE LA BASURA ZULIA
1623;JEFA DE DIVISION DE GESTION INTEGRAL DE LA BASURA MERIDA
2722;JEFE DE DIVISIÓN DE GESTIÓN ECOSOCIALISTA DEL AMBIENTE ZULIA
2758;DIRECTOR DE LINEA DE CONTROL Y SUPERVISION DE IMPACTOS FORESTALES
2776;JEFE DE DIVISION DE ARCHIVO
2783;DIRECTOR DE LINEA DE CONSERVACION DE ESPECIES AMENAZADAS
2785;DIRECTOR DE LINEA DE CENTRO NACIONAL DE RECURSOS GENETICOS
2895;JEFA DE DIVISION DE SEGURO COLECTIVO
2928;JEFA DE DIVISION DE GESTION ECOSOCIALISTA DEL AMBIENTE NUEVA ESPARTA
2953;JEFE DE DIVISION DE APOYO ADMINISTRATIVO DTTO CAPITAL
2992;JEFE DE DIVISION DE BENEFICIOS CULTURA Y DEPORTES
3507;JEFE DE DIVISION EN LA DIRECCION DE PROTECCION CONTRA INCENDIOS FORESTALES
3552;JEFA DE DIVISION DE NOMINA
3553;JEFA DE DIVISION DE PRESTACIONES SOCIALES
3554;JEFA DE DIVISION DE GESTION DE VACACIONES DEL PERSONAL
7;DIRECTORA GENERAL DE LA OFICINA ESTRATEGICA DE SEGUIMIENTO Y EVALUACION DE POLITICAS PUBLICAS
51;DIRECTORA DE LINEA DE FORMULACION DE POLITICAS, SEGUIMIENTO Y CONTROL DE CAMBIO CLIMATICO
80;VICEMINISTRO DE SERVICIO DE GESTION DEL AMBIENTE
112;DIRECTOR GENERAL DE LA OFICINA DE  INTEGRACION Y ASUNTOS INTERNACIONALES
119;DIRECTORA GENERAL DE LA OFICINA DE GESTION COMUNICACIONAL
127;Apoyo Tecnico I Nivel VII
174;DIRECTOR(A) DE LINEA DE TRANSPORTE
177;DIRECTORA DE LINEA DE CONSULTORIA JURIDICA
178;DIRECTOR DE LINEA DE GESTION DE EMISION E INFLUENCIAS
179;DIRECTOR DE LINEA DEL CEDIAMB
182;DIRECTOR DE LINEA DE LA DIRECCION DE PLANES Y ESTUDIOS
183;DIRECTOR DE LINEA  DE LA DIRECCION DE INVESTIGACION Y EVALUACION DE TECNOLOGIA
185;DIRECTOR DE LINEA DE LA DIRECCION DE SOPORTE TECNICO
186;DIRECTORA DE LINEA DE EVALUACION DE POLITICAS PUBLICAS
2939;DIRECTORA DE LINEA DE LA COORDINACION INSTITUCIONAL DE LA GESTION TERRITORIAL
237;JEFE DE DIVISION DE GESTION COMUNICACIONAL
121;Apoyo Tecnico I Nivel I
248;JEFA DE DIVISION DE AUDITORIAS ADMINISTRATIVAS
249;JEFE DE DIVISION DE DIVISION DE ESPECIES AMENAZADAS
251;JEFA DE DIVISION  DE CAPTACION E INGRESO
252;JEFE DE DIVISION  ADMINISTRATIVO
253;JEFE DE DIVISION DEL HABILITADO
254;JEFE DE DIVISION  DE SEGUIMIENTO Y CONTROL AMBIENTAL
257;JEFE DE DIVISION DE ORDENAMIENTO Y GESTION AMBIENTAL DEL TERRITORIO
258;JEFE DE DIVISION DE GESTION ESPECIAL  DE SEGURIDAD Y DEFENSA
259;JEFE DE DIVISION DE GESTION DE BLOQUE BOYACA JUNIL
261;JEFE DE DIVISION DEL VICEMINISTERIO DE GESTION
262;JEFA DE DIVISION (E) DE CLASIFICACION Y REMUNERACION
273;DIRECTOR DE LINEA DE MANEJO DE PATRIMONIO FORESTAL
274;DIRECTOR DE LINEA DE CONTROL FORESTAL
275;DIRECTOR DE INVESTIGACION E INFORMACION SOBRE EL PATRIMONIO FORESTAL
276;JEFE DE DIVISION DE RESERVAS FORESTALES TICOPORO-CAPARO
277;JEFA DE DIVISION DE SUPERVISION FORESTAL
278;RESERVADO
279;JEFE DE DIVISION DE ALMACEN
280;JEFE DE DIVISION  DE RECURSOS GENETICOS
282;JEFE DE DIVISION  DE PROYECTOS ESPECIALES DE CONSERVACION DE CUENCAS
283;JEFE DE DIVISION DE  ARCHIVO
284;JEFE DE DIVISION DE INVESTIGACIONES
285;JEFE DE DIVISION DE SALA SITUACIONAL
286;JEFE DE DIVISION DE SERVICIO MEDICO
292;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DE RESIDUOS Y DESECHOS
293;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DEL AMBIENTE
303;JEFE DE DIVISION DE  GESTION ECO DEL AMBIENTE BOLIVAR
304;JEFE DE DIVISION DE ECOSOCIALISMO APURE
305;JEFE DE DIVISION GESTION HUMANA BARINAS
306;JEFE DE DIVISION GESTION ECO
307;JEFE DE DIVISION GESTION HUMANA GUARICO
308;JEFE DE DIVISION GESTION AMBIENTAL GUARICO
310;JEFE DE DIVISION DE MANEJO ECO DE DESEC Y RESID GUARICO
311;JEFE DE DIVISION DE GESTION ADMINISTRATIVA GUARICO
312;JEFE DE DIVISION DE GESTION ECO Y AGUA GUARICO
313;JEFE DE DIVISION DE GESTION ADMINISTRATIVA BARINAS
314;JEFE DE DIVISION DE GESTION ECO Y AGUA BOLIVAR
315;JEFE DE DIVISION  DE GESTION APURE
316;JEFE DE DIVISION ADMINISTRATIVA ESTADAL MERIDA
317;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DE AGUA ESTADAL TACHIRA
318;JEFE DE DIVISION  GESTION ECO AMBIENTE ESTADAL BOLIVAR
319;JEFE DE DIVISION  GESTION HUMANA ESTADAL BOLIVAR
322;JEFE DE DIVISIONES DE GESTION ADMINISTRATIVA ESTADAL  SUCRE
390;JEFE DE DIVISION DE ADMINISTRACION
491;DIRECTOR DE UNIDAD TERRITORIAL DE ECOSOCIALISMO DTTO CAPITAL
1660;ADJUNTO AL DIRECTOR GENERAL DE FORMACION PARA EL ECOSOCIALISMO
494;DIRECTORA DE UNIDAD TERRITORIAL DE ECOSOCIALISMO ANZOATEGUI
495;DIRECTOR DE UNIDAD TERRITORIAL DE ECOSOCIALISMO TACHIRA
321;JEFE DE DIVISION DE GESTION ECOSOC. DEL AMBIENTE NUEVA ESPARTA
679;DIRECTOR DE LINEA DE ANALISIS ESTADISTICOS
682;PROFESIONAL II
320;JEFE DE DIVISION  DE MANEJO ECO DE DESECHOS Y RESIDUOS ESTADAL TACHIRA
1000;ADJUNTA A LA DIRECCION GENERAL DE MITIGACION DEL CAMBIO CLIMATICO
1405;SUPERVISOR DE SERVICIOS ESPECIALES
1600;DIRECTORA DE LINEA DE PLANES PROGRAMAS Y PROYECTOS
1602;DIRECTORA DE LINEA DE INSPECCION SUPERVISION Y CONTROL
1610;JEFA DE DIVISION  DE GESTION DE CASOS SOCIALES
1619;COORDINADOR DE ADQUISICIONES
1628;COORDINADOR EN MANEJO ECOSOCIALISTA DE DESECHOS Y RESIDUOS
1656;DIRECTORA DE LINEA DE PLANIFICACION PARA LA CONSERVACION DE CUENCAS HIDROGRAFICAS
1663;DIRECTOR GENERAL DE FISCALIZACION Y CONTROL DE IMPACTO
1769;AYUDANTE DE SERVICIOS GENERALES
1664;COORDINADORA PEDAGOGICA PREESCOLAR ING. RICARDO GONDELLES
2613;ADJUNTO AL CONSULTOR JURIDICO
2614;ASISTENTE AL DIRECTOR
2625;DIRECTOR DE LINEA DE LA DIRECCION DE CONTRATACIONES
2626;DIRECTOR DE LINEA INSPECCION
2630;DIRECTOR(A) DE LINEA DE RECURSOS ADMINISTRATIVOS
2632;COORDINADOR(A) DE SECRETARIA Y CORRESPONDENCIA
2633;DIRECTORA DE LINEA DE INTEGRACION
2627;JEFE DE DIVISION DE GESTION INTERNA GUARICO
2635;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DEL AGUA LARA
2708;JEFE DE DIVISION DE DISENO GRAFICO
2636;ASISTENTE DEL DIRECTOR(A) GENERAL DE SANAMEAMIENTO Y CONTROL DE INUNDACIONES
2638;DIRECTOR(A) DE LINEA DE ESTUDIOS Y PROYECTOS
2639;JEFE DE DIVISION DE UNIDAD DE COSTOS
2640;DIRECTOR DE PROTECCION CONTRA INCENDIOS FORESTALES
2641;DIRECTOR DE CONTROL Y SUPERVISION DE IMPACTOS AMBIENTALES
1665;COORDINADOR DE PRESUPUESTO
2644;DIRECTOR(A) DE LINEA DE LA DIRECCION DE EMBALSES
2645;DIRECTOR(A) DE LINEA DE LA DIRECCION DE FORMACION PARA EL ECOSOCIALISMO
2648;COORDINADOR(A) DE SEGUMIENTO DE LA DIRECCION GENERAL DEL DESPACHO DEL MINISTRO
2649;DIRECTOR(A) DE LINEA DE PROYECTOS ESPECIALES DE CONSERVACION DE CUENCAS
2650;DIRECTOR(A) GENERAL DE DIVERSIDAD BIOLOGICA
2652;COORDINADOR(A) DE GESTION OPERATIVA
2653;DIRECTOR(A) ESTADAL DE ECOSOCIALISMO Y AGUAS EN EL ESTADO COJEDES
2654;JEFE DE DIVISION DE CUENCAS TRANSFRONTERIZAS
2655;JEFA DE DIVISION DEL CENTRO DE DOCUMENTACION Y DIVULGACION AMBIENTAL
2656;JEFE DE DIVISION DE CONTROL DE BIENES
2657;DIRECTOR(A) DE LINEA DE PARTICIPACION COMUNITARIA
2674;DIRECTORA DE UNIDAD TERRITORIAL DE ECOSOCIALISMO BOLIVAR
2659;JEFE DE DIVISION DE RADIOCOMINICACIONES
2662;JEFE DE DIVISION DE MANEJO ECOSOCIALISTA DE DESECHOS Y RESIDUOS APURE
2664;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DEL AMBIENTE ANZOATEGUI
2665;DIRECTOR(A) DE LINEA DE INTEGRACION Y ASUNTOS INTERNACIONALES
2667;JEFE DE DIVISION DE ANALISIS INTEGRAL Y PROCESOS
2668;JEFE DE DIVISION DE MANEJO ECOSOCIALISTA AMBIENTAL GUARICO
2669;DIRECTOR(A) DE LINEA DE SECRETARIA
2678;DIRECTOR(A) ESTADAL DE ECOSOCIALISMO Y AGUAS EN EL ESTADO ZULIA
2679;DIRECTOR(A) DE LINEA DE GESTION Y ORDENACION TERRITORIAL
2681;JEFE DE DIVISION DE POTESTAD INVESTIGATIVA
2683;JEFE DE DIVISION  DE PRENSA
2684;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DEL AMBIENTE AMAZONAS
2685;JEFE DE DIVISION DE CONTABILIDAD
2686;JEFE DE DIVISION DE GESTION ECO.DE AGUAS SUCRE
2688;JEFE DE DIVISION  DE GESTION ECO. DEL AMBIENTE APURE
2689;JEFE DE DIVISION DE MANEJO ECO. DE DESECHOS Y RESIDUOS LARA
2691;JEFE DE DIVISION DE GESTION ECO DEL AMBIENTE MIRANDA
2692;JEFE DE DIVISION DE GESTION ECO. DEL AMBIENTE MIRANDA
2694;DIRECTOR(A) DE LINEA DE LA DIRC. DE RECURSOS ADMINISTRATAIVOS
2697;JEFE DE DIVISION DE COMUNICACION ESTRATEGICA
2698;JEFE DE DIVISION DE GESTION INTERNA SUCRE
2699;JEFE DE DIVISION DE GESTION ECO. DE RESIDUOS Y DESECHOS SOLIDOS SUCRE
2704;JEFE DE DIVISION DE GESTION INTERNA ECO. AGUAS
2705;DIRECTOR(A) DE LINEA DE LA DIV. DE CONTROL DE INUNDACIONES
2706;DIRECTOR(A) DE LINEA DE SEGUIMIENTO Y ANALISIS
2715;DIRECTORA DE UNIDAD TERRITORIAL DE ECOSOCIALISMO MERIDA
2717;JEFE DE DIVISION DE MANEJO DE ECO. DE DESECHOS Y RESIDUOS  MIRANDA
2718;JEFE DE DIVISION DE GESTION ECO. DEL AMBIENTE DELTA AMACURO
2719;DIRECTORA DE LINEA DE ATENCION CIUDADANIA
2720;JEFE DE DIVISION DE SEGURIDAD FISICA
2721;JEFE DE DIVISIÓN DE GESTIÓN INTERNA ECOSOCIALISTA ZULIA
2724;JEFE DE DIVISION DE AUDITORIAS TECNICAS
2725;DIRECTORA DE LINEA DE PROCEDIMIENTOS ADMINISTRATIVOS Y JUDICIALES
2726;JEFE DE DIVISION DE AUDIOVISUAL
2727;DIRECTORA DE LINEA (E) DE POLITICAS Y NORMAS PARA EL MANEJO DE LA BASURA
2728;DIRECTORA DE LINEA DE ARTICULACION Y ACOMPANAMIENTO
2729;DIRECTORA DE LINEA DE PREVENCION DE AMENAZAS A LA DIVERSIDAD BIOLOGICA
2700;DIRECTOR(A) DE LINEADE LA DIRECCION DE ORGANIZACION
2702;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DEL AMBIENTE BARINAS
2707;JEFE DE DIVISION DE GESTION INTERNA ZULIA
2734;JEFE DE DIVISION DE GESTION INTERNA
2736;JEFE DE DIVISION DE GESTION ECOSOC DEL AMBIENTE YARACUY
2737;COORDINADOR DESPACHO VICE DEL AGUA
2738;COORDINADOR SANEAMIENTO Y CONTROL DE INNUND
2739;JEFE DE DIVISION DE GESTION ECO. DEL AMBIENTE
2740;JEFE DE DIVISION DE GESTION INTERNA LARA
2741;DIRECTOR DE LINEA DE CUENCAS TRASNFRONTERIZADAS
2742;DIRECTOR GENERAL DE GESTION HUMANA
2744;JEFE DE DIVISION DE GESTION ECO BOLIVAR
2745;JEFE DE DIVISION AUDIOVISUAL
2746;DIRECTOR DE LINEA SEGUIMIENTO Y ANALISIS
2747;COORDINADOR DE TRANSPORTE
2748;JEFE DE DIVISION TERRITORIAL DE SEGUIMIENTO Y ANALISIS DEL DESPACHO
2750;JEFE DE DIVISION DE GESTION ECO. DEL AMBIENTE TACHIRA
2753;COORDINADOR ADMINISTRATIVO EN LA DIV. DE CONTABILIDAD DE LA DIV. DE SERVICIOS FINANCIEROS
2754;DIRECTOR DE LINEA DE ESTUDIOS Y PROYECTOS DE EMBALSES Y AGUA POTABLE
2759;JEFE DE DIVISION PARA LA DESALINIZACION DEL AGUA
2761;COORDINADOR DE PRESUPUESTO Y PLANIFICACION
2764;DIRECTORA DE LINEA DE ASUNTOS INTERNACIONALES
2766;COORDINADOR ADMINISTRATIVO EN LA DIRECCION DE SERVICIOS GENERALES
531;TECNICO II
751;BACHILLER I
674;BACHILLER II
521;TECNICO I
515;BACHILLER III NIVEL II
516;BACHILLER III
520;BACHILLER III NIVEL VII
630;Medico I Nivel XII (8 H)
684;PROFESIONAL II - NIVEL III
2824;PROFESIONAL III - NIVEL III
1852;COORDINADOR (E ) EN  ECOSOCIALISMO DEL AMBIENTE
605;Medico Especialista II Nivel XI (8 H)
643;CHOFER
827;VIGILANTE NIVEL VII
600;VIGILANTE
568;ASEADOR
575;MENSAJERO MOTORIZADO
581;OBRERO NIVEL I
737;AUXILIAR DE SERVICIOS DE OFICINA NIVEL VII
1805;CHOFER DE CARGA
1742;CHOFER DE TRANSPORTE
677;JARDINERO NIVEL VII
1801;AUXILIAR DE TELECOMUNICACIONES
597;ASEADOR NIVEL VII
2871;AYUDANTE AGROPECUARIO
122;Apoyo Tecnico I Nivel II
124;MENSAJERO ORRHH
145;OPERARIO MAQUINA FOTOCOPIADORA
146;MENSAJERO MOTORIZADO CONSULTORIA JURIDICA
152;CHOFER OFIC ADMINISTRACION Y SERVICIO
153;AUXILIAR DE FARMACIA
161;AUXILIAR DE SERVICIOS DE OFICINA CONSULTORIA JURIDICA
167;AUXILIAR DE SERVICIOS DE OFICINA PORTUGUESA
169;AUXILIAR DE SERVICIOS DE OFICINA TRUJILLO
180;MECANICO AUTOMOTRIZ
196;SUPERVISOR DE SERVICIOS ESPECIALIZADOS CARABOBO
325;Jardinero III Nivel I
330;Mensajero Motorizado III Nivel I
335;Chofer IV Nivel I
360;Vigilante V Nivel I
386;Supervisor de Seguridad X Nivel II
423;VIGILANTE MERIDA
434;AYUDANTE DE ALMACEN OFICINA DE ADMINISTRACION Y SERV.
435;AYUDANTE DE SERVICIOS DE COCINA
449;VIGILANTE SUCRE
450;VIGILANTE TRUJILLO
572;COCINERO
573;ESCOLTA
574;MENSAJERO
577;RECEPTOR INFORMADOR
578;SUPERVISOR DE ASCENSORISTAS
584;OBRERO
567;ASCENSORISTA
591;ASEADOR NIVEL I
617;AYUDANTE DE SERVICIOS DE COCINA NIVEL VII
637;TAQUILLERO NIVEL VII
627;MENSAJERO NIVEL VII
657;AYUDANTE DE LABORATORIO GEOANALITICO NIVEL VII
667;AYUDANTE DE SERVICIOS DE OFICINAS NIVEL VII
687;MENSAJERO MOTORIZADO NIVEL VII
727;PINTOR NIVEL VII
747;AUXILIAR DE FARMACIA NIVEL VII
757;AUXILIAR DE TELECOMUNICACIONES NIVEL VII
787;COCINERO NIVEL VII
797;OPERARIO DE EQUIPO DE TELECOMUNICACIONES NIVEL VII
807;PLOMERO NIVEL VII
731;AUXILIAR DE SERVICIOS DE OFICINA NIVEL I
767;AYUDANTE DE ALMACEN NIVEL VII
817;TIMONEL DE EMBARCACION NIVEL VII
837;MECANICO DE REFRIGERACION NIVEL VII
867;CARPINTERO NIVEL VII
879;OPERARIO DE MAQUINA FOTOCOPIADORA
883;SUPERVISOR DE SERVICIOS INTERNOS
857;AYUDANTE DE TOPOGRAFIA NIVEL VII
717;RECEPTOR INFORMADOR NIVEL VII
777;CHOFER DE TRANSPORTE NIVEL VII
882;SUPERVISOR DE SERVICIOS INTERNO
890;CHOFER DE CARGA NIVEL VII
907;AUXILIAR DE ENFERMERIA NIVEL VII
921;ELECTRICISTA DE ALTA TENSION GRADO NIVEL I
927;ELECTRICISTA DE ALTA TENSION NIVEL VII
937;SUPERVISOR DE ASCENSORISTA NIVEL VII
957;SUPERVISOR DE COCINA NIVEL VII
1738;PLOMERO
887;MECANICO AUTOMOTRIZ NIVEL VII
997;SUPERVISOR DE SEGURIDAD NIVEL VII
897;ESCOLTA NIVEL VII
961;SUPERVISOR DE SERVICIOS INTERNO NIVEL I
1751;JARDINERO
1754;MESAJERO
1773;AYUDANTE DE TOPOGRAFIA
1777;CARPINTERO
1782;AUXILIAR DE ENFERMERIA
1797;AYUDANTE DE ALMACEN
2807;OPERADOR DE ACUEDUCTO
2827;TAQUILLERO
2828;MECANICO DE REFRIGERACION
2863;TIMONEL DE EMBARCACION
2868;ELECTRICISTA DE ALTA TENSION
2869;AYUDANTE DE SERVICIOS DE OFICINAS
2870;AYUDANTE DE LABORATORIO GEOANALITICO
2881;FOTOGRABADOR PLANCHISTA
2864;SUPERVISOR DE VIVEROS
2887;AUXILIAR DE COCINA
4003;COCINERA
4058;SUPERVISOR DE COCINA
697;OPERARIO DE MAQUINA FOTOCOPIADORA NIVEL VII
707;CHOFER NIVEL VII
415;VIGILANTE OFIC ADMINISTRACION Y SERVICIO
607;ASCENSORISTA NIVEL VII
647;AYUDANTE DE SERVICIOS GENERALES NIVEL VII
987;SUPERVISOR DE SERVICIOS ESPECIALIZADOS NIVEL VII
587;OBRERO NIVEL VII
967;SUPERVISOR DE SERVICIOS INTERNO NIVEL VII
1737;PINTOR
355;Cocinero V Nivel I
108;Apoyo Administrativo II Nivel II
384;Supervisor de Servicios Internos IX Nivel I.
110;Apoyo Administrativo II Nivel V
4182;Medico Especialista I Nivel III (8 H)
2795;Medico Especialista I Nivel V ( 8H)
326;Jardinero III Nivel VII
748;Medico Especialista I Nivel IX
105;Apoyo Administrativo I Nivel VI
104;Apoyo Administrativo I Nivel V
117;Apoyo Administrativo III Nivel IV
301;Aseador I Nivel II
246;Apoyo Profesional II Nivel V
111;Apoyo Administrativo II Nivel VI
147;Apoyo Profesional II Nivel VI
149;Apoyo Profesional III Nivel I
125;Apoyo Tecnico I Nivel V
109;Apoyo Administrativo II Nivel III
142;Apoyo Profesional II Nivel I
130;Apoyo Tcnico II Nivel III
373;Chofer VI Nivel I
115;Apoyo Administrativo III Nivel II
771;Medico II Nivel XII (8 H)
302;Aseador I Nivel III
742;Medico Especialista I Nivel VII
347;Auxiliar de Servicios de Oficina Contratado V Nivel III
412;Auxiliar de Servicios de Oficina V Nivel VI
346;Auxiliar de Servicios de Oficina Contratado V Nivel II
116;Apoyo Administrativo III Nivel III
4303;Medico Especialista II Nivel XII (8 H)
385;Supervisor de Seguridad X Nivel I
137;Apoyo Profesional I Nivel III
728;Medico Especialista I Nivel V (6 H)
4306;Medico Especialista I Grado XI (8 H)
344;PINTOR NIVEL III
411;Auxiliar de Servicios de Oficina V Nivel V
4305;Medico I Nivel III (8 H)
4298;Medico Especialista II Nivel VII (8 H)
711;Medico Especialista I Nivel XII
143;Apoyo Profesional II Nivel II
345;Auxiliar de Servicios de Oficina V Nivel I
102;Apoyo Administrativo I Nivel III
719;MEDICO ESPECIALISTA I NIVEL VIII
148;Apoyo Profesional II Nivel VII
343;Pintor IV Nivel I
375;Escolta VII Nivel I
4304;Medico I Nivel I (8 Horas)
140;Apoyo Profesional I Nivel VI
123;Apoyo Tcnico I Nivel III
413;Auxiliar de Servicios de Oficina V Nivel VII
106;Apoyo Administrativo I Nivel VII
389;Supervisor de Servicios Especializados X Nivel III
327;Ayudante de Servicios Generales III Nivel VII
139;Apoyo Profesional I Nivel V
370;Mecánico Refrigeración VI Nivel I
114;Apoyo Administrativo III Nivel I
380;Electromecánico VIII Nivel I
348;Auxiliar de Telecomunicaciones V Nivel I
381;Supervisor de Cocina IX Nivel I
410;Auxiliar de Servicios de Oficina V Nivel IV
736;Medico Especialista I Nivel I (8 Horas)
718;Medico Especialista I Nivel VII (5 H)
781;Medico Especialista I Nivel X
739;Medico Especialista I Nivel IV (8 H)
154;Apoyo Profesional III Nivel VI
151;Apoyo Profesional III Nivel III
336;Chofer de Transporte Nivel V
4192;Medico I Nivel IV (8 H)
150;Apoyo Profesional III Nivel II
340;Receptor Informador IV Nivel I
128;Apoyo Tcnico II Nivel I
365;Mecanico Automotriz VI Nivel I
107;Apoyo Administrativo II Nivel I
4180;Medico Especialista I Nivel II (8 H)
741;Medico Especialista I Nivel VI (8 H)
4184;Medico Especialista I Nivel VII (8 H)
300;Aseador I Nivel I
129;Apoyo Tecnico II Nivel II
138;Apoyo Profesional I Nivel IV
120;Apoyo Administrativo III Nivel VII
133;Apoyo Tecnico II Nivel IV
350;Ayudante de Almacén V Nivel I
383;Supervisor de Servicios Internos IX Nivel I
4293;Medico Especialista II Nivel I (8 H)
4188;Medico Especialista I Nivel XII (8 H)
101;Apoyo Administrativo I Nivel II
4294;Medico Especialista II Nivel III (8 H)
2757;Medico General I Nivel XII (8 H)
144;Apoyo Profesional II Nivel III
184;DIRECTOR DE LINEA DE CONTROL DE OPERACIONES DEL MANEJO DE LOS DESECHOS Y RESIDUOS
2677;DIRECTOR DE UNIDAD TERRITORIAL DE ECOSOCIALISMO PORTUGUESA
2751;JEFE DE DIVISION DE GESTION INTERNA TACHIRA
2922;JEFE DE DIVISION DE GESTION ECOSOCIALISTA DEL AMBIENTE LA GUAIRA
2997;JEFE DE DIVISION GESTION ECOSOCIALISTA FALCON
12;DIRECTOR DE OPERACIONES
